,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount,
20,21,962.4,...,22.3,...,X,0.0,0,...,...,39.0,...,...,...,...,...,...,2019-06-01 20:00:00
21,22,962.5,...,22.3,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-01 21:00:00
22,23,961.9,...,21.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-01 22:00:00
23,24,961.5,...,21.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-01 23:00:00
0,1,960.8,...,21.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 00:00:00
1,2,960.4,...,21.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 01:00:00
2,3,959.9,...,21.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 02:00:00
3,4,959.1,...,21.4,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 03:00:00
4,5,959.6,...,21.3,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 04:00:00
5,6,960.1,...,21.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 05:00:00
6,7,960.6,...,22.0,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 06:00:00
7,8,960.8,...,22.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 07:00:00
8,9,960.7,...,24.0,...,X,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 08:00:00
9,10,960.9,...,25.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 09:00:00
10,11,960.7,...,26.8,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 10:00:00
11,12,960.5,...,26.2,...,97,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 11:00:00
12,13,959.7,...,25.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 12:00:00
13,14,960.0,...,25.0,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 13:00:00
14,15,959.7,...,25.8,...,98,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 14:00:00
15,16,959.0,...,26.5,...,96,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 15:00:00
16,17,959.2,...,26.8,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 16:00:00
17,18,959.3,...,25.1,...,X,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 17:00:00
18,19,959.8,...,24.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 18:00:00
19,20,960.2,...,23.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 19:00:00
20,21,961.2,...,23.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 20:00:00
21,22,961.7,...,23.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 21:00:00
22,23,962.0,...,23.0,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 22:00:00
23,24,961.8,...,23.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-02 23:00:00
0,1,961.2,...,23.0,...,X,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 00:00:00
1,2,960.5,...,22.9,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 01:00:00
2,3,960.4,...,22.5,...,X,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 02:00:00
3,4,960.4,...,22.3,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 03:00:00
4,5,960.6,...,21.9,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 04:00:00
5,6,960.7,...,22.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 05:00:00
6,7,961.1,...,22.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 06:00:00
7,8,961.3,...,24.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 07:00:00
8,9,962.1,...,25.1,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 08:00:00
9,10,962.2,...,25.3,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 09:00:00
10,11,962.4,...,26.0,...,96,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 10:00:00
11,12,961.9,...,26.7,...,92,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 11:00:00
12,13,961.5,...,26.1,...,95,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 12:00:00
13,14,961.1,...,26.4,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 13:00:00
14,15,960.8,...,25.3,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 14:00:00
15,16,960.9,...,25.1,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 15:00:00
16,17,961.1,...,24.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 16:00:00
17,18,961.8,...,24.4,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 17:00:00
18,19,962.3,...,24.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 18:00:00
19,20,962.3,...,23.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 19:00:00
20,21,962.4,...,23.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 20:00:00
21,22,963.0,...,22.9,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 21:00:00
22,23,962.8,...,22.8,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 22:00:00
23,24,962.2,...,23.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-03 23:00:00
0,1,961.8,...,23.4,...,X,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 00:00:00
1,2,961.7,...,22.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 01:00:00
2,3,961.6,...,22.0,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 02:00:00
3,4,961.8,...,21.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 03:00:00
4,5,962.1,...,21.8,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 04:00:00
5,6,962.6,...,22.0,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 05:00:00
6,7,962.8,...,22.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 06:00:00
7,8,963.3,...,23.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 07:00:00
8,9,964.0,...,25.1,...,98,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 08:00:00
9,10,964.3,...,25.1,...,97,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 09:00:00
10,11,964.5,...,24.6,...,99,0.2,0,...,...,0.5,...,...,...,...,...,...,2019-06-04 10:00:00
11,12,963.9,...,23.4,...,X,0.6,279,...,...,1.0,...,...,...,...,...,...,2019-06-04 11:00:00
12,13,963.5,...,22.5,...,X,0.0,0,...,...,1.0,...,...,...,...,...,...,2019-06-04 12:00:00
13,14,963.6,...,23.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 13:00:00
14,15,963.1,...,24.9,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 14:00:00
15,16,962.7,...,25.4,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 15:00:00
16,17,962.4,...,25.3,...,97,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 16:00:00
17,18,962.4,...,24.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 17:00:00
18,19,962.9,...,23.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 18:00:00
19,20,963.6,...,22.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 19:00:00
20,21,964.2,...,21.8,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 20:00:00
21,22,964.8,...,21.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 21:00:00
22,23,964.8,...,21.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 22:00:00
23,24,964.5,...,21.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-04 23:00:00
0,1,964.1,...,21.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 00:00:00
1,2,963.8,...,21.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 01:00:00
2,3,963.6,...,21.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 02:00:00
3,4,963.8,...,21.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 03:00:00
4,5,964.0,...,20.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 04:00:00
5,6,964.2,...,20.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 05:00:00
6,7,964.5,...,22.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 06:00:00
7,8,964.6,...,25.8,...,98,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 07:00:00
8,9,965.3,...,28.1,...,81,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 08:00:00
9,10,965.7,...,30.1,...,70,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 09:00:00
10,11,965.4,...,28.5,...,82,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 10:00:00
11,12,965.5,...,27.6,...,89,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 11:00:00
12,13,965.4,...,27.5,...,88,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 12:00:00
13,14,965.6,...,26.8,...,90,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 13:00:00
14,15,965.3,...,26.4,...,90,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 14:00:00
15,16,964.8,...,26.4,...,91,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 15:00:00
16,17,964.8,...,26.0,...,91,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 16:00:00
17,18,964.6,...,25.7,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 17:00:00
18,19,964.9,...,24.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 18:00:00
19,20,965.1,...,23.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 19:00:00
20,21,965.7,...,22.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 20:00:00
21,22,965.7,...,22.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 21:00:00
22,23,966.0,...,22.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 22:00:00
23,24,965.5,...,22.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-05 23:00:00
0,1,965.0,...,21.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 00:00:00
1,2,964.6,...,22.0,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 01:00:00
2,3,964.0,...,22.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 02:00:00
3,4,964.0,...,21.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 03:00:00
4,5,964.4,...,21.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 04:00:00
5,6,964.9,...,21.7,...,X,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 05:00:00
6,7,965.3,...,23.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 06:00:00
7,8,965.5,...,25.8,...,92,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 07:00:00
8,9,965.4,...,29.0,...,78,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 08:00:00
9,10,965.9,...,29.3,...,77,0.4,323,...,...,0.0,...,...,...,...,...,...,2019-06-06 09:00:00
10,11,966.0,...,28.7,...,82,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 10:00:00
11,12,965.8,...,27.4,...,83,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 11:00:00
12,13,965.5,...,28.7,...,85,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 12:00:00
13,14,965.0,...,28.4,...,87,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 13:00:00
14,15,964.9,...,27.7,...,88,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 14:00:00
15,16,964.7,...,26.4,...,98,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 15:00:00
16,17,964.5,...,26.0,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 16:00:00
17,18,964.8,...,25.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 17:00:00
18,19,964.4,...,25.0,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 18:00:00
19,20,964.7,...,24.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 19:00:00
20,21,964.8,...,24.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 20:00:00
21,22,965.3,...,24.8,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 21:00:00
22,23,965.4,...,24.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 22:00:00
23,24,965.0,...,23.9,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-06 23:00:00
0,1,964.3,...,23.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 00:00:00
1,2,964.1,...,23.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 01:00:00
2,3,963.9,...,23.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 02:00:00
3,4,963.6,...,22.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 03:00:00
4,5,964.0,...,22.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 04:00:00
5,6,964.8,...,22.4,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 05:00:00
6,7,965.4,...,23.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 06:00:00
7,8,965.5,...,25.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 07:00:00
8,9,965.5,...,28.0,...,84,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 08:00:00
9,10,965.4,...,28.1,...,85,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 09:00:00
10,11,965.3,...,29.4,...,78,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 10:00:00
11,12,964.9,...,29.8,...,77,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 11:00:00
12,13,964.4,...,29.9,...,78,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 12:00:00
13,14,964.2,...,27.9,...,85,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 13:00:00
14,15,963.8,...,29.1,...,81,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 14:00:00
15,16,964.3,...,26.0,...,92,0.1,0,...,...,1.5,...,...,...,...,...,...,2019-06-07 15:00:00
16,17,964.1,...,23.5,...,X,0.0,0,...,...,6.5,...,...,...,...,...,...,2019-06-07 16:00:00
17,18,964.2,...,23.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 17:00:00
18,19,964.5,...,23.0,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 18:00:00
19,20,964.3,...,22.8,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 19:00:00
20,21,964.4,...,22.8,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 20:00:00
21,22,964.7,...,22.8,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 21:00:00
22,23,964.6,...,22.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 22:00:00
23,24,963.9,...,22.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-07 23:00:00
0,1,963.4,...,22.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 00:00:00
1,2,963.5,...,22.3,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 01:00:00
2,3,963.1,...,22.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 02:00:00
3,4,963.1,...,21.8,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 03:00:00
4,5,963.2,...,21.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 04:00:00
5,6,963.5,...,21.8,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 05:00:00
6,7,963.7,...,22.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 06:00:00
7,8,963.7,...,23.8,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 07:00:00
8,9,963.5,...,25.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 08:00:00
9,10,963.2,...,26.6,...,95,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 09:00:00
10,11,963.2,...,26.9,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 10:00:00
11,12,962.5,...,27.5,...,85,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 11:00:00
12,13,961.4,...,29.5,...,78,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 12:00:00
13,14,961.2,...,28.8,...,83,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 13:00:00
14,15,961.2,...,27.9,...,91,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 14:00:00
15,16,961.0,...,28.0,...,93,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 15:00:00
16,17,961.0,...,27.0,...,93,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 16:00:00
17,18,961.2,...,25.7,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 17:00:00
18,19,961.4,...,25.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 18:00:00
19,20,961.5,...,24.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 19:00:00
20,21,961.5,...,23.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 20:00:00
21,22,961.3,...,23.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 21:00:00
22,23,961.0,...,22.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 22:00:00
23,24,960.1,...,22.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-08 23:00:00
0,1,959.7,...,22.0,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 00:00:00
1,2,959.5,...,21.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 01:00:00
2,3,959.2,...,21.3,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 02:00:00
3,4,959.1,...,21.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 03:00:00
4,5,959.0,...,20.8,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 04:00:00
5,6,959.4,...,21.3,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 05:00:00
6,7,959.8,...,22.4,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 06:00:00
7,8,959.6,...,23.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 07:00:00
8,9,959.9,...,25.0,...,98,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 08:00:00
9,10,959.7,...,28.6,...,74,0.3,273,...,...,0.0,...,...,...,...,...,...,2019-06-09 09:00:00
10,11,959.4,...,30.1,...,63,1.0,259,...,...,0.0,...,...,...,...,...,...,2019-06-09 10:00:00
11,12,958.8,...,30.0,...,65,1.1,290,...,...,0.0,...,...,...,...,...,...,2019-06-09 11:00:00
12,13,958.2,...,29.3,...,69,1.1,283,...,...,0.0,...,...,...,...,...,...,2019-06-09 12:00:00
13,14,957.7,...,28.3,...,76,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 13:00:00
14,15,957.8,...,27.0,...,90,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 14:00:00
15,16,957.5,...,25.9,...,93,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 15:00:00
16,17,957.8,...,25.4,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 16:00:00
17,18,957.8,...,25.0,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 17:00:00
18,19,958.0,...,24.1,...,98,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 18:00:00
19,20,958.2,...,23.5,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 19:00:00
20,21,958.0,...,23.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 20:00:00
21,22,958.1,...,22.9,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 21:00:00
22,23,958.3,...,22.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 22:00:00
23,24,958.0,...,22.4,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-09 23:00:00
0,1,957.6,...,22.3,...,X,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 00:00:00
1,2,956.9,...,22.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 01:00:00
2,3,956.4,...,22.3,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 02:00:00
3,4,956.3,...,22.3,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 03:00:00
4,5,956.7,...,22.5,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 04:00:00
5,6,957.2,...,22.3,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 05:00:00
6,7,957.9,...,22.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 06:00:00
7,8,958.6,...,23.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 07:00:00
8,9,958.8,...,23.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 08:00:00
9,10,958.6,...,25.6,...,95,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 09:00:00
10,11,958.0,...,25.8,...,97,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 10:00:00
11,12,958.0,...,25.6,...,98,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 11:00:00
12,13,958.1,...,25.6,...,X,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-06-10 12:00:00
13,14,958.1,...,25.1,...,X,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-06-10 13:00:00
14,15,957.4,...,25.0,...,X,0.1,0,...,...,2.0,...,...,...,...,...,...,2019-06-10 14:00:00
15,16,957.2,...,24.6,...,X,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-06-10 15:00:00
16,17,957.6,...,24.1,...,X,0.0,0,...,...,1.5,...,...,...,...,...,...,2019-06-10 16:00:00
17,18,957.6,...,23.9,...,X,0.0,0,...,...,1.5,...,...,...,...,...,...,2019-06-10 17:00:00
18,19,958.0,...,23.6,...,X,0.0,0,...,...,1.0,...,...,...,...,...,...,2019-06-10 18:00:00
19,20,958.2,...,23.4,...,X,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-06-10 19:00:00
20,21,958.8,...,23.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 20:00:00
21,22,959.2,...,23.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 21:00:00
22,23,959.0,...,23.2,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 22:00:00
23,24,958.6,...,23.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-10 23:00:00
0,1,957.8,...,23.0,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-11 00:00:00
1,2,957.3,...,22.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-11 01:00:00
2,3,957.3,...,22.6,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-11 02:00:00
3,4,957.3,...,22.5,...,X,0.0,0,...,...,2.0,...,...,...,...,...,...,2019-06-11 03:00:00
4,5,958.0,...,22.4,...,X,0.0,0,...,...,2.5,...,...,...,...,...,...,2019-06-11 04:00:00
5,6,958.1,...,22.5,...,X,0.0,0,...,...,7.5,...,...,...,...,...,...,2019-06-11 05:00:00
6,7,958.7,...,22.8,...,X,0.0,0,...,...,4.0,...,...,...,...,...,...,2019-06-11 06:00:00
7,8,958.6,...,23.2,...,X,0.0,0,...,...,1.5,...,...,...,...,...,...,2019-06-11 07:00:00
8,9,959.1,...,23.6,...,X,0.0,0,...,...,2.5,...,...,...,...,...,...,2019-06-11 08:00:00
9,10,958.8,...,24.0,...,X,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-06-11 09:00:00
10,11,958.7,...,23.8,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-11 10:00:00
11,12,958.5,...,24.0,...,X,0.0,0,...,...,1.0,...,...,...,...,...,...,2019-06-11 11:00:00
12,13,958.4,...,23.3,...,X,0.0,0,...,...,18.5,...,...,...,...,...,...,2019-06-11 12:00:00
13,14,958.4,...,22.5,...,X,0.0,0,...,...,12.5,...,...,...,...,...,...,2019-06-11 13:00:00
14,15,958.8,...,21.7,...,X,0.0,0,...,...,5.5,...,...,...,...,...,...,2019-06-11 14:00:00
15,16,958.9,...,21.1,...,X,0.0,0,...,...,12.0,...,...,...,...,...,...,2019-06-11 15:00:00
16,17,959.2,...,21.1,...,X,0.0,0,...,...,12.5,...,...,...,...,...,...,2019-06-11 16:00:00
17,18,959.6,...,21.0,...,X,0.0,0,...,...,9.5,...,...,...,...,...,...,2019-06-11 17:00:00
18,19,960.1,...,20.9,...,X,0.0,0,...,...,3.5,...,...,...,...,...,...,2019-06-11 18:00:00
19,20,961.0,...,20.7,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-11 19:00:00
20,21,961.5,...,20.8,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-11 20:00:00
21,22,961.9,...,20.9,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-11 21:00:00
22,23,961.9,...,21.1,...,X,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-11 22:00:00
23,24,961.2,...,21.2,...,X,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-06-11 23:00:00
