,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount,
17,18,970.8,...,29.0,...,77,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-22 17:00:00
18,19,971.3,...,27.9,...,82,0.9,360,...,...,0.0,...,...,...,...,...,...,2019-06-22 18:00:00
19,20,971.6,...,26.8,...,85,0.7,344,...,...,0.0,...,...,...,...,...,...,2019-06-22 19:00:00
20,21,971.9,...,26.6,...,86,0.3,22,...,...,0.0,...,...,...,...,...,...,2019-06-22 20:00:00
21,22,972.0,...,26.2,...,87,0.4,339,...,...,0.0,...,...,...,...,...,...,2019-06-22 21:00:00
22,23,971.9,...,26.2,...,88,0.5,235,...,...,0.0,...,...,...,...,...,...,2019-06-22 22:00:00
23,24,972.0,...,25.5,...,91,1.0,14,...,...,0.0,...,...,...,...,...,...,2019-06-22 23:00:00
0,1,971.7,...,25.8,...,89,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-23 00:00:00
1,2,971.3,...,25.3,...,89,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-23 01:00:00
2,3,970.7,...,24.9,...,92,0.8,18,...,...,0.0,...,...,...,...,...,...,2019-06-23 02:00:00
3,4,970.9,...,24.7,...,93,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-23 03:00:00
4,5,971.4,...,24.6,...,92,1.0,10,...,...,0.0,...,...,...,...,...,...,2019-06-23 04:00:00
5,6,972.4,...,25.1,...,90,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-06-23 05:00:00
6,7,972.4,...,24.8,...,89,0.3,40,...,...,0.0,...,...,...,...,...,...,2019-06-23 06:00:00
7,8,972.8,...,25.2,...,89,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-23 07:00:00
8,9,973.1,...,26.8,...,80,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-23 08:00:00
9,10,973.3,...,27.0,...,83,1.8,66,...,...,0.5,...,...,...,...,...,...,2019-06-23 09:00:00
10,11,973.5,...,27.5,...,80,1.0,65,...,...,0.0,...,...,...,...,...,...,2019-06-23 10:00:00
11,12,973.1,...,26.8,...,89,0.3,22,...,...,0.5,...,...,...,...,...,...,2019-06-23 11:00:00
12,13,972.4,...,27.5,...,81,2.0,16,...,...,0.0,...,...,...,...,...,...,2019-06-23 12:00:00
13,14,973.3,...,24.5,...,96,1.2,103,...,...,9.5,...,...,...,...,...,...,2019-06-23 13:00:00
14,15,973.5,...,25.2,...,93,1.1,35,...,...,0.0,...,...,...,...,...,...,2019-06-23 14:00:00
15,16,973.1,...,25.3,...,91,1.6,69,...,...,0.0,...,...,...,...,...,...,2019-06-23 15:00:00
16,17,973.2,...,25.3,...,91,0.8,32,...,...,0.0,...,...,...,...,...,...,2019-06-23 16:00:00
17,18,973.0,...,25.1,...,92,0.8,99,...,...,0.0,...,...,...,...,...,...,2019-06-23 17:00:00
18,19,974.2,...,24.8,...,94,1.7,78,...,...,0.0,...,...,...,...,...,...,2019-06-23 18:00:00
19,20,974.1,...,23.9,...,93,1.4,6,...,...,1.5,...,...,...,...,...,...,2019-06-23 19:00:00
20,21,974.7,...,23.5,...,95,0.8,47,...,...,1.5,...,...,...,...,...,...,2019-06-23 20:00:00
21,22,975.0,...,23.6,...,96,0.3,91,...,...,0.0,...,...,...,...,...,...,2019-06-23 21:00:00
22,23,974.3,...,23.4,...,95,0.7,51,...,...,0.0,...,...,...,...,...,...,2019-06-23 22:00:00
23,24,974.0,...,23.4,...,93,1.3,71,...,...,0.0,...,...,...,...,...,...,2019-06-23 23:00:00
0,1,973.8,...,23.0,...,95,0.8,17,...,...,0.0,...,...,...,...,...,...,2019-06-24 00:00:00
1,2,973.8,...,23.2,...,93,0.8,47,...,...,0.0,...,...,...,...,...,...,2019-06-24 01:00:00
2,3,973.3,...,23.2,...,94,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-06-24 02:00:00
3,4,973.1,...,23.1,...,94,1.0,74,...,...,0.0,...,...,...,...,...,...,2019-06-24 03:00:00
4,5,975.0,...,21.4,...,99,3.2,78,...,...,21.5,...,...,...,...,...,...,2019-06-24 04:00:00
5,6,975.8,...,21.4,...,99,0.0,0,...,...,15.5,...,...,...,...,...,...,2019-06-24 05:00:00
6,7,975.8,...,21.6,...,99,0.6,68,...,...,5.5,...,...,...,...,...,...,2019-06-24 06:00:00
7,8,975.5,...,21.8,...,99,0.4,17,...,...,1.0,...,...,...,...,...,...,2019-06-24 07:00:00
8,9,975.0,...,22.0,...,99,1.6,46,...,...,0.0,...,...,...,...,...,...,2019-06-24 08:00:00
9,10,975.3,...,22.8,...,95,0.8,72,...,...,0.0,...,...,...,...,...,...,2019-06-24 09:00:00
10,11,975.7,...,23.1,...,95,1.7,68,...,...,0.5,...,...,...,...,...,...,2019-06-24 10:00:00
11,12,976.2,...,23.0,...,98,0.4,231,...,...,5.0,...,...,...,...,...,...,2019-06-24 11:00:00
12,13,975.6,...,23.0,...,94,1.9,55,...,...,4.5,...,...,...,...,...,...,2019-06-24 12:00:00
13,14,974.9,...,24.5,...,87,0.7,48,...,...,0.0,...,...,...,...,...,...,2019-06-24 13:00:00
14,15,974.5,...,25.1,...,88,0.7,71,...,...,0.0,...,...,...,...,...,...,2019-06-24 14:00:00
15,16,974.7,...,25.2,...,87,0.9,37,...,...,0.0,...,...,...,...,...,...,2019-06-24 15:00:00
16,17,975.0,...,24.8,...,93,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-06-24 16:00:00
17,18,975.2,...,24.5,...,92,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-24 17:00:00
18,19,975.8,...,23.9,...,96,0.3,59,...,...,0.0,...,...,...,...,...,...,2019-06-24 18:00:00
19,20,976.2,...,23.8,...,94,1.4,30,...,...,0.0,...,...,...,...,...,...,2019-06-24 19:00:00
20,21,976.2,...,23.5,...,95,1.3,61,...,...,0.0,...,...,...,...,...,...,2019-06-24 20:00:00
21,22,975.9,...,23.4,...,91,0.3,54,...,...,0.0,...,...,...,...,...,...,2019-06-24 21:00:00
22,23,976.2,...,23.2,...,93,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-24 22:00:00
23,24,976.1,...,23.0,...,94,1.3,56,...,...,0.0,...,...,...,...,...,...,2019-06-24 23:00:00
0,1,975.7,...,22.7,...,94,0.7,65,...,...,0.0,...,...,...,...,...,...,2019-06-25 00:00:00
1,2,974.7,...,22.5,...,93,0.8,63,...,...,0.0,...,...,...,...,...,...,2019-06-25 01:00:00
2,3,974.3,...,21.7,...,96,0.5,286,...,...,0.0,...,...,...,...,...,...,2019-06-25 02:00:00
3,4,974.7,...,21.7,...,96,0.6,38,...,...,0.0,...,...,...,...,...,...,2019-06-25 03:00:00
4,5,975.2,...,21.3,...,97,0.8,10,...,...,0.0,...,...,...,...,...,...,2019-06-25 04:00:00
5,6,975.5,...,21.5,...,94,0.8,31,...,...,0.0,...,...,...,...,...,...,2019-06-25 05:00:00
6,7,975.5,...,22.6,...,90,1.5,15,...,...,0.0,...,...,...,...,...,...,2019-06-25 06:00:00
7,8,975.8,...,25.8,...,72,0.6,51,...,...,0.0,...,...,...,...,...,...,2019-06-25 07:00:00
8,9,975.3,...,28.5,...,64,0.8,58,...,...,0.0,...,...,...,...,...,...,2019-06-25 08:00:00
9,10,974.7,...,30.5,...,59,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-25 09:00:00
10,11,974.4,...,31.2,...,59,1.6,223,...,...,0.0,...,...,...,...,...,...,2019-06-25 10:00:00
11,12,973.8,...,31.1,...,61,1.8,227,...,...,0.0,...,...,...,...,...,...,2019-06-25 11:00:00
12,13,973.0,...,31.4,...,60,1.9,230,...,...,0.0,...,...,...,...,...,...,2019-06-25 12:00:00
13,14,972.7,...,30.1,...,69,2.6,222,...,...,0.0,...,...,...,...,...,...,2019-06-25 13:00:00
14,15,973.0,...,29.1,...,74,3.3,228,...,...,0.0,...,...,...,...,...,...,2019-06-25 14:00:00
15,16,973.5,...,28.2,...,69,2.4,241,...,...,0.0,...,...,...,...,...,...,2019-06-25 15:00:00
16,17,974.2,...,28.2,...,64,1.2,222,...,...,0.0,...,...,...,...,...,...,2019-06-25 16:00:00
17,18,974.2,...,27.3,...,69,0.8,67,...,...,0.0,...,...,...,...,...,...,2019-06-25 17:00:00
18,19,974.3,...,25.8,...,75,0.5,351,...,...,0.0,...,...,...,...,...,...,2019-06-25 18:00:00
19,20,974.9,...,24.6,...,82,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-25 19:00:00
20,21,975.5,...,24.3,...,87,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-25 20:00:00
21,22,975.2,...,23.4,...,93,1.3,41,...,...,1.0,...,...,...,...,...,...,2019-06-25 21:00:00
22,23,974.4,...,22.7,...,95,1.2,14,...,...,0.0,...,...,...,...,...,...,2019-06-25 22:00:00
23,24,973.8,...,22.5,...,96,0.9,23,...,...,0.0,...,...,...,...,...,...,2019-06-25 23:00:00
0,1,973.3,...,22.6,...,95,1.0,33,...,...,0.0,...,...,...,...,...,...,2019-06-26 00:00:00
1,2,972.7,...,22.6,...,94,1.5,49,...,...,0.0,...,...,...,...,...,...,2019-06-26 01:00:00
2,3,972.5,...,22.8,...,94,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-06-26 02:00:00
3,4,972.5,...,22.2,...,95,0.9,18,...,...,0.0,...,...,...,...,...,...,2019-06-26 03:00:00
4,5,972.7,...,21.9,...,96,0.8,20,...,...,0.0,...,...,...,...,...,...,2019-06-26 04:00:00
5,6,972.6,...,22.1,...,95,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-26 05:00:00
6,7,972.5,...,22.9,...,90,1.0,20,...,...,0.0,...,...,...,...,...,...,2019-06-26 06:00:00
7,8,972.3,...,24.6,...,82,0.5,45,...,...,0.0,...,...,...,...,...,...,2019-06-26 07:00:00
8,9,972.3,...,25.9,...,77,1.1,2,...,...,0.0,...,...,...,...,...,...,2019-06-26 08:00:00
9,10,972.5,...,28.1,...,70,0.6,208,...,...,0.0,...,...,...,...,...,...,2019-06-26 09:00:00
10,11,972.0,...,27.5,...,76,1.7,202,...,...,0.0,...,...,...,...,...,...,2019-06-26 10:00:00
11,12,971.1,...,28.3,...,74,1.6,217,...,...,0.5,...,...,...,...,...,...,2019-06-26 11:00:00
12,13,970.8,...,29.7,...,69,2.1,212,...,...,0.0,...,...,...,...,...,...,2019-06-26 12:00:00
13,14,970.3,...,30.7,...,62,1.4,231,...,...,0.0,...,...,...,...,...,...,2019-06-26 13:00:00
14,15,969.8,...,29.3,...,66,2.8,235,...,...,0.0,...,...,...,...,...,...,2019-06-26 14:00:00
15,16,969.8,...,26.0,...,90,1.2,211,...,...,0.5,...,...,...,...,...,...,2019-06-26 15:00:00
16,17,969.8,...,26.5,...,85,1.7,231,...,...,0.0,...,...,...,...,...,...,2019-06-26 16:00:00
17,18,969.7,...,26.7,...,81,0.9,207,...,...,0.0,...,...,...,...,...,...,2019-06-26 17:00:00
18,19,970.2,...,25.9,...,87,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-26 18:00:00
19,20,970.5,...,25.5,...,89,1.9,73,...,...,0.0,...,...,...,...,...,...,2019-06-26 19:00:00
20,21,970.9,...,25.2,...,90,0.3,66,...,...,0.0,...,...,...,...,...,...,2019-06-26 20:00:00
21,22,971.4,...,25.0,...,91,0.7,22,...,...,0.0,...,...,...,...,...,...,2019-06-26 21:00:00
22,23,971.2,...,24.6,...,94,0.6,359,...,...,0.0,...,...,...,...,...,...,2019-06-26 22:00:00
23,24,970.4,...,24.2,...,95,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-06-26 23:00:00
0,1,969.8,...,24.2,...,95,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-27 00:00:00
1,2,969.7,...,23.8,...,95,0.8,20,...,...,0.0,...,...,...,...,...,...,2019-06-27 01:00:00
2,3,969.8,...,24.1,...,95,0.3,134,...,...,0.0,...,...,...,...,...,...,2019-06-27 02:00:00
3,4,969.7,...,24.0,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-27 03:00:00
4,5,969.7,...,23.8,...,95,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-27 04:00:00
5,6,969.7,...,23.8,...,96,1.1,21,...,...,0.0,...,...,...,...,...,...,2019-06-27 05:00:00
6,7,970.3,...,24.8,...,90,0.5,13,...,...,0.0,...,...,...,...,...,...,2019-06-27 06:00:00
7,8,970.4,...,27.1,...,80,0.3,245,...,...,0.0,...,...,...,...,...,...,2019-06-27 07:00:00
8,9,970.1,...,28.8,...,72,0.7,207,...,...,0.0,...,...,...,...,...,...,2019-06-27 08:00:00
9,10,969.9,...,30.6,...,65,2.5,233,...,...,0.0,...,...,...,...,...,...,2019-06-27 09:00:00
10,11,970.2,...,31.3,...,65,3.3,229,...,...,0.0,...,...,...,...,...,...,2019-06-27 10:00:00
11,12,970.2,...,27.8,...,79,2.0,220,...,...,0.5,...,...,...,...,...,...,2019-06-27 11:00:00
12,13,970.4,...,28.1,...,82,0.6,215,...,...,0.0,...,...,...,...,...,...,2019-06-27 12:00:00
13,14,969.6,...,28.5,...,75,0.3,339,...,...,0.0,...,...,...,...,...,...,2019-06-27 13:00:00
14,15,968.8,...,28.6,...,74,2.0,19,...,...,0.0,...,...,...,...,...,...,2019-06-27 14:00:00
15,16,968.0,...,29.9,...,69,1.3,350,...,...,0.0,...,...,...,...,...,...,2019-06-27 15:00:00
16,17,968.2,...,30.2,...,67,1.4,201,...,...,0.0,...,...,...,...,...,...,2019-06-27 16:00:00
17,18,968.7,...,29.9,...,73,0.3,220,...,...,0.0,...,...,...,...,...,...,2019-06-27 17:00:00
18,19,969.4,...,28.5,...,78,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-27 18:00:00
19,20,969.7,...,26.8,...,84,0.6,30,...,...,0.0,...,...,...,...,...,...,2019-06-27 19:00:00
20,21,970.4,...,25.9,...,91,0.3,318,...,...,0.0,...,...,...,...,...,...,2019-06-27 20:00:00
21,22,970.5,...,25.5,...,93,0.5,16,...,...,0.0,...,...,...,...,...,...,2019-06-27 21:00:00
22,23,970.3,...,25.0,...,93,1.0,5,...,...,0.0,...,...,...,...,...,...,2019-06-27 22:00:00
23,24,970.5,...,24.6,...,94,0.6,357,...,...,0.0,...,...,...,...,...,...,2019-06-27 23:00:00
0,1,970.5,...,24.2,...,95,0.8,11,...,...,0.0,...,...,...,...,...,...,2019-06-28 00:00:00
1,2,970.2,...,24.2,...,94,0.4,57,...,...,0.0,...,...,...,...,...,...,2019-06-28 01:00:00
2,3,970.3,...,23.8,...,95,0.3,35,...,...,0.0,...,...,...,...,...,...,2019-06-28 02:00:00
3,4,970.6,...,23.5,...,96,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-28 03:00:00
4,5,970.7,...,23.6,...,96,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-28 04:00:00
5,6,971.1,...,23.8,...,95,0.3,359,...,...,0.0,...,...,...,...,...,...,2019-06-28 05:00:00
6,7,970.9,...,25.8,...,85,0.7,31,...,...,0.0,...,...,...,...,...,...,2019-06-28 06:00:00
7,8,971.0,...,28.4,...,73,0.4,178,...,...,0.0,...,...,...,...,...,...,2019-06-28 07:00:00
8,9,970.5,...,30.5,...,64,1.9,225,...,...,0.0,...,...,...,...,...,...,2019-06-28 08:00:00
9,10,970.2,...,31.7,...,59,1.8,212,...,...,0.0,...,...,...,...,...,...,2019-06-28 09:00:00
10,11,969.8,...,33.1,...,57,2.2,213,...,...,0.0,...,...,...,...,...,...,2019-06-28 10:00:00
11,12,969.3,...,33.2,...,56,2.6,224,...,...,0.0,...,...,...,...,...,...,2019-06-28 11:00:00
12,13,969.0,...,33.2,...,56,2.5,236,...,...,0.0,...,...,...,...,...,...,2019-06-28 12:00:00
13,14,968.5,...,34.4,...,53,2.3,222,...,...,0.0,...,...,...,...,...,...,2019-06-28 13:00:00
14,15,968.1,...,32.8,...,59,1.6,280,...,...,0.0,...,...,...,...,...,...,2019-06-28 14:00:00
15,16,968.1,...,31.9,...,65,2.4,236,...,...,0.0,...,...,...,...,...,...,2019-06-28 15:00:00
16,17,968.5,...,30.5,...,73,1.8,226,...,...,0.0,...,...,...,...,...,...,2019-06-28 16:00:00
17,18,968.9,...,28.0,...,90,0.3,171,...,...,0.0,...,...,...,...,...,...,2019-06-28 17:00:00
18,19,969.9,...,27.3,...,93,0.4,275,...,...,0.0,...,...,...,...,...,...,2019-06-28 18:00:00
19,20,970.7,...,26.3,...,97,1.3,205,...,...,2.5,...,...,...,...,...,...,2019-06-28 19:00:00
20,21,970.9,...,25.9,...,96,0.2,0,...,...,0.5,...,...,...,...,...,...,2019-06-28 20:00:00
21,22,971.2,...,26.4,...,96,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-28 21:00:00
22,23,971.0,...,25.8,...,96,1.0,358,...,...,0.5,...,...,...,...,...,...,2019-06-28 22:00:00
23,24,970.4,...,25.9,...,96,1.0,21,...,...,0.0,...,...,...,...,...,...,2019-06-28 23:00:00
0,1,969.7,...,25.8,...,93,0.8,28,...,...,0.0,...,...,...,...,...,...,2019-06-29 00:00:00
1,2,969.1,...,25.4,...,96,0.5,2,...,...,0.0,...,...,...,...,...,...,2019-06-29 01:00:00
2,3,968.9,...,25.7,...,93,1.2,83,...,...,0.0,...,...,...,...,...,...,2019-06-29 02:00:00
3,4,968.8,...,25.5,...,96,0.3,173,...,...,0.0,...,...,...,...,...,...,2019-06-29 03:00:00
4,5,969.0,...,25.3,...,96,0.6,150,...,...,0.0,...,...,...,...,...,...,2019-06-29 04:00:00
5,6,969.7,...,24.9,...,96,1.0,21,...,...,0.0,...,...,...,...,...,...,2019-06-29 05:00:00
6,7,970.3,...,26.2,...,89,0.6,213,...,...,0.0,...,...,...,...,...,...,2019-06-29 06:00:00
7,8,970.6,...,29.1,...,76,0.4,153,...,...,0.0,...,...,...,...,...,...,2019-06-29 07:00:00
8,9,970.8,...,29.0,...,74,2.4,232,...,...,0.0,...,...,...,...,...,...,2019-06-29 08:00:00
9,10,970.4,...,30.5,...,68,1.7,219,...,...,0.0,...,...,...,...,...,...,2019-06-29 09:00:00
10,11,969.8,...,31.3,...,65,1.7,218,...,...,0.0,...,...,...,...,...,...,2019-06-29 10:00:00
11,12,969.1,...,32.5,...,61,1.6,235,...,...,0.0,...,...,...,...,...,...,2019-06-29 11:00:00
12,13,969.1,...,29.5,...,77,1.9,209,...,...,0.0,...,...,...,...,...,...,2019-06-29 12:00:00
13,14,969.0,...,31.1,...,70,3.2,232,...,...,0.0,...,...,...,...,...,...,2019-06-29 13:00:00
14,15,968.6,...,31.7,...,70,1.7,222,...,...,0.0,...,...,...,...,...,...,2019-06-29 14:00:00
15,16,968.4,...,29.9,...,82,0.6,167,...,...,0.5,...,...,...,...,...,...,2019-06-29 15:00:00
16,17,968.8,...,29.3,...,80,1.8,232,...,...,0.0,...,...,...,...,...,...,2019-06-29 16:00:00
17,18,969.4,...,28.9,...,80,1.6,225,...,...,0.0,...,...,...,...,...,...,2019-06-29 17:00:00
18,19,970.1,...,28.2,...,82,0.4,152,...,...,0.0,...,...,...,...,...,...,2019-06-29 18:00:00
19,20,970.6,...,27.0,...,87,1.1,52,...,...,0.0,...,...,...,...,...,...,2019-06-29 19:00:00
20,21,970.8,...,26.1,...,93,0.7,15,...,...,0.0,...,...,...,...,...,...,2019-06-29 20:00:00
21,22,971.0,...,26.1,...,93,0.3,348,...,...,0.0,...,...,...,...,...,...,2019-06-29 21:00:00
22,23,970.5,...,26.1,...,93,0.5,163,...,...,0.0,...,...,...,...,...,...,2019-06-29 22:00:00
23,24,970.0,...,25.5,...,95,0.9,31,...,...,0.0,...,...,...,...,...,...,2019-06-29 23:00:00
0,1,969.8,...,25.6,...,94,0.5,228,...,...,0.0,...,...,...,...,...,...,2019-06-30 00:00:00
1,2,969.9,...,25.0,...,96,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-06-30 01:00:00
2,3,969.7,...,25.2,...,95,0.8,69,...,...,0.0,...,...,...,...,...,...,2019-06-30 02:00:00
3,4,969.5,...,25.4,...,94,0.5,82,...,...,0.0,...,...,...,...,...,...,2019-06-30 03:00:00
4,5,969.7,...,25.5,...,94,0.4,71,...,...,0.0,...,...,...,...,...,...,2019-06-30 04:00:00
5,6,970.4,...,25.5,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-06-30 05:00:00
6,7,970.7,...,25.5,...,93,0.6,280,...,...,0.0,...,...,...,...,...,...,2019-06-30 06:00:00
7,8,970.5,...,27.0,...,85,1.1,64,...,...,0.0,...,...,...,...,...,...,2019-06-30 07:00:00
8,9,970.3,...,30.1,...,70,0.4,191,...,...,0.0,...,...,...,...,...,...,2019-06-30 08:00:00
9,10,970.1,...,31.4,...,66,2.3,215,...,...,0.0,...,...,...,...,...,...,2019-06-30 09:00:00
10,11,969.8,...,32.6,...,61,3.1,225,...,...,0.0,...,...,...,...,...,...,2019-06-30 10:00:00
11,12,969.7,...,33.0,...,59,2.5,220,...,...,0.0,...,...,...,...,...,...,2019-06-30 11:00:00
12,13,969.3,...,31.9,...,62,2.6,247,...,...,0.0,...,...,...,...,...,...,2019-06-30 12:00:00
13,14,968.8,...,31.7,...,66,1.7,241,...,...,0.0,...,...,...,...,...,...,2019-06-30 13:00:00
14,15,968.7,...,30.0,...,75,3.5,218,...,...,0.0,...,...,...,...,...,...,2019-06-30 14:00:00
15,16,969.5,...,27.8,...,87,2.1,217,...,...,0.0,...,...,...,...,...,...,2019-06-30 15:00:00
16,17,970.0,...,27.4,...,84,0.7,191,...,...,0.0,...,...,...,...,...,...,2019-06-30 16:00:00
17,18,970.7,...,25.1,...,99,0.6,161,...,...,14.5,...,...,...,...,...,...,2019-06-30 17:00:00
18,19,971.3,...,25.2,...,98,0.6,98,...,...,0.0,...,...,...,...,...,...,2019-06-30 18:00:00
19,20,970.8,...,25.1,...,98,1.3,123,...,...,0.0,...,...,...,...,...,...,2019-06-30 19:00:00
20,21,971.0,...,24.3,...,97,0.4,146,...,...,0.0,...,...,...,...,...,...,2019-06-30 20:00:00
21,22,971.6,...,24.5,...,98,0.4,181,...,...,0.0,...,...,...,...,...,...,2019-06-30 21:00:00
22,23,971.9,...,24.4,...,98,0.7,69,...,...,0.0,...,...,...,...,...,...,2019-06-30 22:00:00
23,24,971.7,...,24.3,...,96,2.1,105,...,...,0.0,...,...,...,...,...,...,2019-06-30 23:00:00
0,1,971.0,...,24.1,...,97,0.3,36,...,...,0.0,...,...,...,...,...,...,2019-07-01 00:00:00
1,2,970.5,...,24.1,...,96,1.7,76,...,...,0.0,...,...,...,...,...,...,2019-07-01 01:00:00
2,3,969.8,...,23.9,...,96,0.8,72,...,...,0.0,...,...,...,...,...,...,2019-07-01 02:00:00
3,4,969.6,...,23.4,...,96,0.3,350,...,...,0.0,...,...,...,...,...,...,2019-07-01 03:00:00
4,5,969.9,...,23.0,...,98,0.5,301,...,...,0.0,...,...,...,...,...,...,2019-07-01 04:00:00
5,6,970.8,...,23.5,...,96,0.9,70,...,...,0.0,...,...,...,...,...,...,2019-07-01 05:00:00
6,7,971.1,...,25.0,...,88,1.4,86,...,...,0.0,...,...,...,...,...,...,2019-07-01 06:00:00
7,8,971.1,...,25.9,...,83,0.4,70,...,...,0.0,...,...,...,...,...,...,2019-07-01 07:00:00
8,9,970.8,...,27.9,...,77,0.6,153,...,...,0.0,...,...,...,...,...,...,2019-07-01 08:00:00
9,10,970.4,...,30.0,...,74,2.1,206,...,...,0.0,...,...,...,...,...,...,2019-07-01 09:00:00
10,11,970.4,...,30.8,...,69,1.7,226,...,...,0.0,...,...,...,...,...,...,2019-07-01 10:00:00
11,12,970.2,...,31.5,...,65,2.1,220,...,...,0.0,...,...,...,...,...,...,2019-07-01 11:00:00
12,13,969.3,...,32.2,...,63,1.9,224,...,...,0.0,...,...,...,...,...,...,2019-07-01 12:00:00
13,14,968.3,...,31.6,...,63,0.6,341,...,...,0.0,...,...,...,...,...,...,2019-07-01 13:00:00
14,15,967.9,...,31.7,...,67,1.5,237,...,...,0.0,...,...,...,...,...,...,2019-07-01 14:00:00
15,16,967.3,...,33.0,...,61,1.0,231,...,...,0.0,...,...,...,...,...,...,2019-07-01 15:00:00
16,17,967.3,...,31.3,...,65,1.4,321,...,...,0.0,...,...,...,...,...,...,2019-07-01 16:00:00
17,18,967.4,...,30.1,...,68,1.2,5,...,...,0.0,...,...,...,...,...,...,2019-07-01 17:00:00
18,19,968.2,...,28.8,...,78,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-07-01 18:00:00
19,20,968.7,...,27.2,...,84,0.4,9,...,...,0.0,...,...,...,...,...,...,2019-07-01 19:00:00
20,21,968.7,...,27.0,...,86,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-07-01 20:00:00
21,22,968.8,...,26.4,...,89,0.5,234,...,...,0.0,...,...,...,...,...,...,2019-07-01 21:00:00
22,23,968.8,...,25.7,...,92,0.5,38,...,...,0.0,...,...,...,...,...,...,2019-07-01 22:00:00
23,24,968.2,...,25.6,...,93,0.6,7,...,...,0.0,...,...,...,...,...,...,2019-07-01 23:00:00
0,1,967.3,...,25.9,...,92,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-07-02 00:00:00
1,2,967.0,...,25.4,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-07-02 01:00:00
2,3,967.0,...,25.2,...,95,0.7,296,...,...,0.0,...,...,...,...,...,...,2019-07-02 02:00:00
3,4,967.5,...,25.3,...,95,0.6,18,...,...,0.0,...,...,...,...,...,...,2019-07-02 03:00:00
4,5,968.0,...,25.7,...,94,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-07-02 04:00:00
5,6,968.7,...,25.9,...,94,0.3,225,...,...,0.0,...,...,...,...,...,...,2019-07-02 05:00:00
6,7,968.5,...,26.7,...,88,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-07-02 06:00:00
7,8,969.4,...,27.1,...,85,0.7,196,...,...,0.0,...,...,...,...,...,...,2019-07-02 07:00:00
8,9,970.3,...,27.8,...,81,1.2,210,...,...,0.0,...,...,...,...,...,...,2019-07-02 08:00:00
9,10,969.8,...,28.8,...,76,0.9,203,...,...,0.0,...,...,...,...,...,...,2019-07-02 09:00:00
10,11,969.4,...,31.3,...,67,0.9,93,...,...,0.0,...,...,...,...,...,...,2019-07-02 10:00:00
11,12,969.8,...,31.4,...,69,2.9,220,...,...,0.0,...,...,...,...,...,...,2019-07-02 11:00:00
12,13,969.9,...,30.4,...,68,2.0,218,...,...,0.0,...,...,...,...,...,...,2019-07-02 12:00:00
13,14,969.7,...,30.3,...,68,1.5,227,...,...,0.0,...,...,...,...,...,...,2019-07-02 13:00:00
14,15,969.7,...,28.4,...,82,1.3,146,...,...,0.5,...,...,...,...,...,...,2019-07-02 14:00:00
15,16,969.2,...,28.5,...,83,0.5,28,...,...,0.0,...,...,...,...,...,...,2019-07-02 15:00:00
16,17,969.8,...,29.0,...,80,0.4,15,...,...,0.0,...,...,...,...,...,...,2019-07-02 16:00:00
17,18,970.4,...,28.9,...,76,0.4,174,...,...,0.0,...,...,...,...,...,...,2019-07-02 17:00:00
18,19,971.3,...,28.4,...,75,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-07-02 18:00:00
19,20,972.0,...,27.1,...,85,0.3,72,...,...,0.0,...,...,...,...,...,...,2019-07-02 19:00:00
20,21,972.8,...,26.2,...,90,1.1,287,...,...,0.0,...,...,...,...,...,...,2019-07-02 20:00:00
