,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount,
12,13,971.3,...,29.4,...,89,5.1,246,...,...,0.0,...,...,...,...,...,...,2019-08-12 12:00:00
13,14,971.2,...,26.6,...,99,2.6,247,...,...,0.0,...,...,...,...,...,...,2019-08-12 13:00:00
14,15,970.7,...,27.3,...,99,4.0,248,...,...,0.0,...,...,...,...,...,...,2019-08-12 14:00:00
15,16,970.4,...,28.2,...,99,1.7,186,...,...,0.5,...,...,...,...,...,...,2019-08-12 15:00:00
16,17,970.5,...,28.2,...,99,1.5,128,...,...,0.0,...,...,...,...,...,...,2019-08-12 16:00:00
17,18,970.3,...,28.4,...,99,1.2,121,...,...,0.0,...,...,...,...,...,...,2019-08-12 17:00:00
18,19,970.4,...,28.8,...,99,0.7,80,...,...,0.0,...,...,...,...,...,...,2019-08-12 18:00:00
19,20,971.2,...,28.8,...,99,1.5,23,...,...,0.0,...,...,...,...,...,...,2019-08-12 19:00:00
20,21,971.7,...,27.6,...,99,1.3,314,...,...,0.0,...,...,...,...,...,...,2019-08-12 20:00:00
21,22,972.2,...,27.9,...,99,2.2,300,...,...,0.0,...,...,...,...,...,...,2019-08-12 21:00:00
22,23,972.2,...,28.2,...,99,0.9,305,...,...,0.0,...,...,...,...,...,...,2019-08-12 22:00:00
23,24,972.1,...,27.6,...,99,0.8,229,...,...,0.0,...,...,...,...,...,...,2019-08-12 23:00:00
0,1,971.7,...,27.6,...,99,0.7,221,...,...,0.0,...,...,...,...,...,...,2019-08-13 00:00:00
1,2,971.1,...,27.3,...,99,1.2,230,...,...,0.0,...,...,...,...,...,...,2019-08-13 01:00:00
2,3,971.0,...,27.0,...,99,0.3,226,...,...,0.0,...,...,...,...,...,...,2019-08-13 02:00:00
3,4,970.8,...,27.1,...,99,0.5,109,...,...,0.0,...,...,...,...,...,...,2019-08-13 03:00:00
4,5,970.8,...,26.3,...,99,0.1,0,...,...,0.0,...,...,...,...,...,...,2019-08-13 04:00:00
5,6,971.3,...,26.5,...,99,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-08-13 05:00:00
6,7,971.8,...,26.8,...,99,1.6,118,...,...,0.0,...,...,...,...,...,...,2019-08-13 06:00:00
7,8,971.7,...,28.8,...,99,0.7,235,...,...,0.0,...,...,...,...,...,...,2019-08-13 07:00:00
8,9,971.9,...,29.4,...,96,3.1,250,...,...,0.0,...,...,...,...,...,...,2019-08-13 08:00:00
9,10,972.0,...,30.5,...,90,2.8,282,...,...,0.0,...,...,...,...,...,...,2019-08-13 09:00:00
10,11,971.9,...,31.4,...,80,1.0,288,...,...,0.0,...,...,...,...,...,...,2019-08-13 10:00:00
11,12,971.4,...,32.0,...,74,3.5,239,...,...,0.0,...,...,...,...,...,...,2019-08-13 11:00:00
12,13,971.0,...,32.0,...,66,4.5,247,...,...,0.0,...,...,...,...,...,...,2019-08-13 12:00:00
13,14,970.5,...,32.1,...,62,3.8,249,...,...,0.0,...,...,...,...,...,...,2019-08-13 13:00:00
14,15,969.7,...,32.2,...,59,1.6,259,...,...,0.0,...,...,...,...,...,...,2019-08-13 14:00:00
15,16,969.6,...,31.2,...,60,3.0,303,...,...,0.0,...,...,...,...,...,...,2019-08-13 15:00:00
16,17,969.8,...,30.1,...,70,1.7,272,...,...,0.0,...,...,...,...,...,...,2019-08-13 16:00:00
17,18,970.3,...,29.9,...,61,1.5,252,...,...,0.0,...,...,...,...,...,...,2019-08-13 17:00:00
18,19,971.1,...,28.7,...,73,1.6,253,...,...,0.0,...,...,...,...,...,...,2019-08-13 18:00:00
19,20,971.9,...,28.0,...,98,2.7,249,...,...,0.0,...,...,...,...,...,...,2019-08-13 19:00:00
20,21,972.6,...,27.6,...,99,2.2,245,...,...,0.0,...,...,...,...,...,...,2019-08-13 20:00:00
21,22,973.0,...,27.4,...,99,1.5,248,...,...,0.0,...,...,...,...,...,...,2019-08-13 21:00:00
22,23,973.0,...,27.4,...,99,2.3,229,...,...,0.0,...,...,...,...,...,...,2019-08-13 22:00:00
23,24,972.5,...,27.2,...,99,2.2,230,...,...,0.0,...,...,...,...,...,...,2019-08-13 23:00:00
0,1,972.3,...,27.3,...,99,2.8,232,...,...,0.0,...,...,...,...,...,...,2019-08-14 00:00:00
1,2,971.9,...,27.1,...,99,2.7,250,...,...,0.0,...,...,...,...,...,...,2019-08-14 01:00:00
2,3,971.6,...,26.9,...,99,1.6,227,...,...,0.0,...,...,...,...,...,...,2019-08-14 02:00:00
3,4,971.8,...,26.8,...,99,1.7,238,...,...,0.0,...,...,...,...,...,...,2019-08-14 03:00:00
4,5,971.8,...,26.8,...,99,1.9,239,...,...,0.0,...,...,...,...,...,...,2019-08-14 04:00:00
5,6,972.0,...,26.9,...,99,1.7,249,...,...,0.0,...,...,...,...,...,...,2019-08-14 05:00:00
6,7,972.5,...,27.3,...,99,3.8,247,...,...,0.0,...,...,...,...,...,...,2019-08-14 06:00:00
7,8,972.4,...,28.3,...,99,2.4,250,...,...,0.0,...,...,...,...,...,...,2019-08-14 07:00:00
8,9,972.4,...,29.1,...,97,3.7,249,...,...,0.0,...,...,...,...,...,...,2019-08-14 08:00:00
9,10,972.2,...,30.5,...,90,4.4,237,...,...,0.0,...,...,...,...,...,...,2019-08-14 09:00:00
10,11,971.6,...,31.0,...,84,4.5,247,...,...,0.0,...,...,...,...,...,...,2019-08-14 10:00:00
11,12,971.3,...,31.5,...,85,2.7,251,...,...,0.0,...,...,...,...,...,...,2019-08-14 11:00:00
12,13,971.0,...,31.8,...,84,3.6,245,...,...,0.0,...,...,...,...,...,...,2019-08-14 12:00:00
13,14,970.5,...,31.8,...,84,2.6,248,...,...,0.0,...,...,...,...,...,...,2019-08-14 13:00:00
14,15,970.0,...,31.6,...,85,4.6,244,...,...,0.0,...,...,...,...,...,...,2019-08-14 14:00:00
15,16,969.6,...,31.1,...,86,3.0,271,...,...,0.0,...,...,...,...,...,...,2019-08-14 15:00:00
16,17,969.6,...,31.2,...,85,2.0,245,...,...,0.0,...,...,...,...,...,...,2019-08-14 16:00:00
17,18,970.3,...,30.2,...,88,3.2,240,...,...,0.0,...,...,...,...,...,...,2019-08-14 17:00:00
18,19,970.6,...,29.4,...,93,3.1,245,...,...,0.0,...,...,...,...,...,...,2019-08-14 18:00:00
19,20,971.1,...,28.8,...,99,2.2,249,...,...,0.0,...,...,...,...,...,...,2019-08-14 19:00:00
20,21,971.7,...,28.4,...,99,1.3,255,...,...,0.0,...,...,...,...,...,...,2019-08-14 20:00:00
21,22,971.8,...,27.9,...,99,3.0,239,...,...,0.0,...,...,...,...,...,...,2019-08-14 21:00:00
22,23,971.9,...,27.9,...,99,2.6,238,...,...,0.0,...,...,...,...,...,...,2019-08-14 22:00:00
23,24,971.4,...,28.0,...,99,2.6,238,...,...,0.0,...,...,...,...,...,...,2019-08-14 23:00:00
0,1,971.1,...,27.7,...,99,3.4,237,...,...,0.0,...,...,...,...,...,...,2019-08-15 00:00:00
1,2,970.7,...,27.5,...,99,2.4,248,...,...,0.0,...,...,...,...,...,...,2019-08-15 01:00:00
2,3,971.0,...,27.3,...,99,2.1,234,...,...,0.0,...,...,...,...,...,...,2019-08-15 02:00:00
3,4,970.6,...,27.0,...,99,1.4,211,...,...,0.0,...,...,...,...,...,...,2019-08-15 03:00:00
4,5,970.7,...,27.2,...,99,1.5,235,...,...,0.0,...,...,...,...,...,...,2019-08-15 04:00:00
5,6,970.8,...,27.3,...,99,2.3,248,...,...,0.0,...,...,...,...,...,...,2019-08-15 05:00:00
6,7,971.0,...,27.8,...,99,4.4,245,...,...,0.0,...,...,...,...,...,...,2019-08-15 06:00:00
7,8,970.8,...,29.4,...,90,1.8,230,...,...,0.0,...,...,...,...,...,...,2019-08-15 07:00:00
8,9,970.9,...,29.2,...,90,4.2,246,...,...,0.0,...,...,...,...,...,...,2019-08-15 08:00:00
9,10,970.9,...,30.1,...,89,3.7,239,...,...,0.0,...,...,...,...,...,...,2019-08-15 09:00:00
10,11,970.6,...,28.8,...,94,4.1,238,...,...,0.0,...,...,...,...,...,...,2019-08-15 10:00:00
11,12,970.7,...,28.8,...,95,3.5,219,...,...,0.0,...,...,...,...,...,...,2019-08-15 11:00:00
12,13,970.4,...,30.5,...,89,4.4,216,...,...,0.0,...,...,...,...,...,...,2019-08-15 12:00:00
13,14,969.8,...,30.6,...,85,2.8,241,...,...,0.0,...,...,...,...,...,...,2019-08-15 13:00:00
14,15,969.0,...,30.1,...,84,4.2,241,...,...,0.0,...,...,...,...,...,...,2019-08-15 14:00:00
15,16,968.3,...,30.6,...,82,3.8,248,...,...,0.0,...,...,...,...,...,...,2019-08-15 15:00:00
16,17,968.3,...,30.5,...,80,3.5,209,...,...,0.0,...,...,...,...,...,...,2019-08-15 16:00:00
17,18,969.4,...,30.1,...,88,1.5,161,...,...,0.0,...,...,...,...,...,...,2019-08-15 17:00:00
18,19,970.2,...,29.9,...,90,0.9,192,...,...,0.0,...,...,...,...,...,...,2019-08-15 18:00:00
19,20,970.4,...,29.9,...,82,1.7,248,...,...,0.0,...,...,...,...,...,...,2019-08-15 19:00:00
20,21,971.3,...,29.3,...,84,2.0,244,...,...,0.0,...,...,...,...,...,...,2019-08-15 20:00:00
21,22,971.6,...,29.2,...,86,2.7,241,...,...,0.0,...,...,...,...,...,...,2019-08-15 21:00:00
22,23,971.1,...,28.5,...,93,4.9,244,...,...,0.0,...,...,...,...,...,...,2019-08-15 22:00:00
23,24,970.9,...,28.2,...,97,4.6,245,...,...,0.0,...,...,...,...,...,...,2019-08-15 23:00:00
0,1,970.6,...,28.0,...,96,4.1,253,...,...,0.0,...,...,...,...,...,...,2019-08-16 00:00:00
1,2,970.2,...,27.6,...,94,5.0,245,...,...,0.0,...,...,...,...,...,...,2019-08-16 01:00:00
2,3,970.8,...,26.5,...,99,3.7,244,...,...,0.0,...,...,...,...,...,...,2019-08-16 02:00:00
3,4,970.9,...,25.6,...,99,5.1,244,...,...,0.0,...,...,...,...,...,...,2019-08-16 03:00:00
4,5,970.1,...,25.9,...,99,4.7,243,...,...,0.0,...,...,...,...,...,...,2019-08-16 04:00:00
5,6,970.3,...,26.5,...,99,4.1,246,...,...,0.5,...,...,...,...,...,...,2019-08-16 05:00:00
6,7,971.1,...,27.3,...,99,5.3,226,...,...,0.0,...,...,...,...,...,...,2019-08-16 06:00:00
7,8,972.0,...,27.5,...,99,3.5,218,...,...,0.0,...,...,...,...,...,...,2019-08-16 07:00:00
8,9,972.4,...,29.1,...,96,2.5,230,...,...,0.0,...,...,...,...,...,...,2019-08-16 08:00:00
9,10,972.4,...,29.8,...,91,2.7,249,...,...,0.0,...,...,...,...,...,...,2019-08-16 09:00:00
10,11,972.5,...,30.1,...,92,3.8,238,...,...,0.0,...,...,...,...,...,...,2019-08-16 10:00:00
11,12,972.2,...,30.6,...,90,2.9,248,...,...,0.0,...,...,...,...,...,...,2019-08-16 11:00:00
12,13,971.8,...,30.7,...,87,5.5,245,...,...,0.0,...,...,...,...,...,...,2019-08-16 12:00:00
13,14,971.6,...,31.1,...,82,4.5,258,...,...,0.0,...,...,...,...,...,...,2019-08-16 13:00:00
14,15,971.3,...,30.5,...,86,3.6,246,...,...,0.0,...,...,...,...,...,...,2019-08-16 14:00:00
15,16,971.1,...,30.1,...,79,4.6,218,...,...,0.0,...,...,...,...,...,...,2019-08-16 15:00:00
16,17,971.2,...,29.8,...,85,3.0,205,...,...,0.0,...,...,...,...,...,...,2019-08-16 16:00:00
17,18,972.0,...,29.9,...,86,3.2,191,...,...,0.0,...,...,...,...,...,...,2019-08-16 17:00:00
18,19,972.4,...,29.6,...,84,2.3,249,...,...,0.0,...,...,...,...,...,...,2019-08-16 18:00:00
19,20,972.6,...,29.1,...,85,3.2,227,...,...,0.0,...,...,...,...,...,...,2019-08-16 19:00:00
20,21,973.6,...,28.4,...,92,2.6,241,...,...,0.0,...,...,...,...,...,...,2019-08-16 20:00:00
21,22,974.1,...,27.9,...,97,1.1,248,...,...,0.0,...,...,...,...,...,...,2019-08-16 21:00:00
22,23,974.5,...,27.5,...,99,2.3,253,...,...,0.0,...,...,...,...,...,...,2019-08-16 22:00:00
23,24,974.1,...,27.3,...,99,2.9,235,...,...,0.0,...,...,...,...,...,...,2019-08-16 23:00:00
0,1,974.0,...,27.5,...,99,4.3,242,...,...,0.0,...,...,...,...,...,...,2019-08-17 00:00:00
1,2,973.4,...,27.0,...,99,3.4,245,...,...,0.0,...,...,...,...,...,...,2019-08-17 01:00:00
2,3,973.0,...,27.3,...,99,2.8,241,...,...,0.0,...,...,...,...,...,...,2019-08-17 02:00:00
3,4,973.2,...,27.5,...,99,3.6,240,...,...,0.0,...,...,...,...,...,...,2019-08-17 03:00:00
4,5,973.4,...,27.3,...,97,2.3,241,...,...,0.0,...,...,...,...,...,...,2019-08-17 04:00:00
5,6,973.8,...,27.6,...,95,4.2,244,...,...,0.0,...,...,...,...,...,...,2019-08-17 05:00:00
6,7,974.2,...,27.9,...,94,3.4,252,...,...,0.0,...,...,...,...,...,...,2019-08-17 06:00:00
7,8,974.6,...,29.1,...,93,3.1,244,...,...,0.0,...,...,...,...,...,...,2019-08-17 07:00:00
8,9,974.8,...,29.0,...,91,4.0,246,...,...,0.0,...,...,...,...,...,...,2019-08-17 08:00:00
9,10,974.7,...,30.6,...,82,3.7,241,...,...,0.0,...,...,...,...,...,...,2019-08-17 09:00:00
10,11,974.5,...,31.1,...,79,4.6,249,...,...,0.0,...,...,...,...,...,...,2019-08-17 10:00:00
11,12,974.1,...,31.9,...,81,4.0,252,...,...,0.0,...,...,...,...,...,...,2019-08-17 11:00:00
12,13,973.3,...,31.6,...,80,5.1,241,...,...,0.0,...,...,...,...,...,...,2019-08-17 12:00:00
13,14,972.9,...,31.7,...,83,4.2,244,...,...,0.0,...,...,...,...,...,...,2019-08-17 13:00:00
14,15,972.8,...,31.5,...,88,2.4,252,...,...,0.0,...,...,...,...,...,...,2019-08-17 14:00:00
15,16,972.9,...,31.0,...,90,1.6,262,...,...,0.0,...,...,...,...,...,...,2019-08-17 15:00:00
16,17,973.1,...,30.8,...,82,3.3,245,...,...,0.0,...,...,...,...,...,...,2019-08-17 16:00:00
17,18,974.2,...,30.1,...,82,3.1,243,...,...,0.0,...,...,...,...,...,...,2019-08-17 17:00:00
18,19,974.4,...,29.3,...,90,2.6,256,...,...,0.0,...,...,...,...,...,...,2019-08-17 18:00:00
19,20,975.0,...,28.9,...,93,2.9,245,...,...,0.0,...,...,...,...,...,...,2019-08-17 19:00:00
20,21,975.5,...,28.6,...,93,3.2,248,...,...,0.0,...,...,...,...,...,...,2019-08-17 20:00:00
21,22,975.7,...,28.0,...,99,3.7,246,...,...,0.0,...,...,...,...,...,...,2019-08-17 21:00:00
22,23,975.4,...,27.7,...,99,3.9,243,...,...,0.0,...,...,...,...,...,...,2019-08-17 22:00:00
23,24,975.4,...,27.6,...,99,3.3,248,...,...,0.0,...,...,...,...,...,...,2019-08-17 23:00:00
0,1,975.3,...,27.0,...,99,0.4,118,...,...,0.0,...,...,...,...,...,...,2019-08-18 00:00:00
1,2,975.1,...,27.0,...,99,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-08-18 01:00:00
2,3,974.7,...,27.4,...,99,0.3,315,...,...,0.0,...,...,...,...,...,...,2019-08-18 02:00:00
3,4,974.5,...,26.9,...,99,2.9,237,...,...,0.0,...,...,...,...,...,...,2019-08-18 03:00:00
4,5,974.7,...,26.3,...,99,1.6,251,...,...,0.0,...,...,...,...,...,...,2019-08-18 04:00:00
5,6,975.1,...,26.5,...,99,3.6,234,...,...,0.0,...,...,...,...,...,...,2019-08-18 05:00:00
6,7,975.6,...,27.4,...,99,3.3,243,...,...,0.0,...,...,...,...,...,...,2019-08-18 06:00:00
7,8,975.6,...,28.5,...,96,3.0,217,...,...,0.0,...,...,...,...,...,...,2019-08-18 07:00:00
8,9,975.7,...,29.5,...,91,4.5,242,...,...,0.0,...,...,...,...,...,...,2019-08-18 08:00:00
9,10,975.7,...,30.8,...,85,2.6,246,...,...,0.0,...,...,...,...,...,...,2019-08-18 09:00:00
10,11,975.6,...,30.4,...,82,2.0,285,...,...,0.0,...,...,...,...,...,...,2019-08-18 10:00:00
11,12,975.3,...,30.6,...,86,1.7,269,...,...,0.0,...,...,...,...,...,...,2019-08-18 11:00:00
12,13,974.7,...,29.9,...,83,2.8,268,...,...,0.0,...,...,...,...,...,...,2019-08-18 12:00:00
13,14,975.1,...,29.2,...,92,2.2,239,...,...,0.0,...,...,...,...,...,...,2019-08-18 13:00:00
14,15,974.7,...,26.4,...,99,1.5,69,...,...,0.0,...,...,...,...,...,...,2019-08-18 14:00:00
15,16,974.3,...,25.9,...,99,0.2,0,...,...,1.5,...,...,...,...,...,...,2019-08-18 15:00:00
16,17,974.4,...,25.2,...,99,1.2,102,...,...,4.0,...,...,...,...,...,...,2019-08-18 16:00:00
17,18,974.6,...,25.1,...,99,0.9,116,...,...,2.0,...,...,...,...,...,...,2019-08-18 17:00:00
18,19,974.9,...,25.1,...,99,0.6,103,...,...,0.0,...,...,...,...,...,...,2019-08-18 18:00:00
19,20,975.4,...,25.3,...,99,1.9,92,...,...,0.0,...,...,...,...,...,...,2019-08-18 19:00:00
20,21,975.5,...,25.2,...,99,1.5,111,...,...,0.0,...,...,...,...,...,...,2019-08-18 20:00:00
21,22,976.1,...,25.6,...,99,1.6,236,...,...,0.0,...,...,...,...,...,...,2019-08-18 21:00:00
22,23,976.1,...,25.1,...,99,2.2,242,...,...,0.5,...,...,...,...,...,...,2019-08-18 22:00:00
23,24,975.4,...,24.7,...,99,0.0,0,...,...,0.5,...,...,...,...,...,...,2019-08-18 23:00:00
0,1,975.2,...,24.8,...,99,0.7,128,...,...,0.0,...,...,...,...,...,...,2019-08-19 00:00:00
1,2,974.9,...,25.0,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-08-19 01:00:00
2,3,974.6,...,25.3,...,99,0.5,110,...,...,0.0,...,...,...,...,...,...,2019-08-19 02:00:00
3,4,974.7,...,25.1,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-08-19 03:00:00
4,5,974.9,...,25.2,...,99,0.9,94,...,...,0.0,...,...,...,...,...,...,2019-08-19 04:00:00
5,6,975.5,...,25.0,...,99,0.0,0,...,...,2.0,...,...,...,...,...,...,2019-08-19 05:00:00
6,7,975.8,...,24.5,...,99,0.2,0,...,...,5.5,...,...,...,...,...,...,2019-08-19 06:00:00
7,8,975.3,...,24.0,...,99,2.5,111,...,...,1.5,...,...,...,...,...,...,2019-08-19 07:00:00
8,9,975.6,...,24.5,...,99,2.6,130,...,...,0.5,...,...,...,...,...,...,2019-08-19 08:00:00
9,10,975.8,...,26.2,...,99,3.1,93,...,...,0.0,...,...,...,...,...,...,2019-08-19 09:00:00
10,11,975.9,...,26.7,...,99,3.0,3,...,...,0.0,...,...,...,...,...,...,2019-08-19 10:00:00
11,12,975.7,...,26.9,...,99,2.7,9,...,...,0.0,...,...,...,...,...,...,2019-08-19 11:00:00
12,13,975.4,...,27.9,...,99,2.4,21,...,...,0.0,...,...,...,...,...,...,2019-08-19 12:00:00
13,14,974.9,...,27.4,...,99,1.8,351,...,...,0.0,...,...,...,...,...,...,2019-08-19 13:00:00
14,15,974.6,...,25.7,...,99,3.3,7,...,...,0.0,...,...,...,...,...,...,2019-08-19 14:00:00
15,16,974.8,...,26.1,...,99,1.0,140,...,...,0.0,...,...,...,...,...,...,2019-08-19 15:00:00
16,17,974.9,...,25.0,...,99,1.6,112,...,...,0.0,...,...,...,...,...,...,2019-08-19 16:00:00
17,18,975.2,...,24.9,...,99,0.7,119,...,...,0.5,...,...,...,...,...,...,2019-08-19 17:00:00
18,19,975.5,...,24.4,...,99,2.3,111,...,...,0.5,...,...,...,...,...,...,2019-08-19 18:00:00
19,20,976.4,...,24.6,...,99,1.0,111,...,...,0.0,...,...,...,...,...,...,2019-08-19 19:00:00
20,21,976.5,...,24.9,...,99,1.8,113,...,...,0.0,...,...,...,...,...,...,2019-08-19 20:00:00
21,22,976.2,...,24.6,...,99,1.4,101,...,...,0.0,...,...,...,...,...,...,2019-08-19 21:00:00
22,23,976.4,...,24.9,...,99,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-08-19 22:00:00
23,24,975.9,...,24.2,...,99,1.2,122,...,...,0.0,...,...,...,...,...,...,2019-08-19 23:00:00
0,1,975.3,...,24.4,...,99,0.8,53,...,...,0.0,...,...,...,...,...,...,2019-08-20 00:00:00
1,2,975.0,...,24.7,...,99,1.1,358,...,...,0.0,...,...,...,...,...,...,2019-08-20 01:00:00
2,3,975.1,...,24.7,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-08-20 02:00:00
3,4,975.2,...,24.6,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-08-20 03:00:00
4,5,975.1,...,24.4,...,99,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-08-20 04:00:00
5,6,975.3,...,24.6,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-08-20 05:00:00
6,7,975.9,...,24.7,...,99,0.5,90,...,...,0.0,...,...,...,...,...,...,2019-08-20 06:00:00
7,8,975.9,...,26.3,...,99,1.9,99,...,...,0.0,...,...,...,...,...,...,2019-08-20 07:00:00
8,9,976.4,...,27.0,...,99,1.0,81,...,...,0.0,...,...,...,...,...,...,2019-08-20 08:00:00
9,10,976.0,...,28.1,...,97,1.5,360,...,...,0.0,...,...,...,...,...,...,2019-08-20 09:00:00
10,11,975.8,...,28.5,...,94,1.6,56,...,...,0.0,...,...,...,...,...,...,2019-08-20 10:00:00
11,12,975.1,...,28.3,...,99,3.5,354,...,...,0.0,...,...,...,...,...,...,2019-08-20 11:00:00
12,13,974.6,...,28.1,...,99,3.2,350,...,...,0.0,...,...,...,...,...,...,2019-08-20 12:00:00
13,14,974.2,...,27.6,...,99,3.9,8,...,...,0.0,...,...,...,...,...,...,2019-08-20 13:00:00
14,15,974.0,...,27.9,...,99,3.1,352,...,...,0.0,...,...,...,...,...,...,2019-08-20 14:00:00
15,16,974.0,...,27.9,...,99,2.5,351,...,...,0.0,...,...,...,...,...,...,2019-08-20 15:00:00
16,17,973.9,...,27.5,...,99,1.0,99,...,...,0.0,...,...,...,...,...,...,2019-08-20 16:00:00
17,18,974.5,...,26.6,...,99,1.2,124,...,...,0.5,...,...,...,...,...,...,2019-08-20 17:00:00
18,19,974.9,...,26.3,...,99,2.0,107,...,...,0.0,...,...,...,...,...,...,2019-08-20 18:00:00
19,20,975.1,...,25.8,...,99,2.2,93,...,...,0.0,...,...,...,...,...,...,2019-08-20 19:00:00
20,21,975.2,...,25.6,...,99,3.1,77,...,...,0.0,...,...,...,...,...,...,2019-08-20 20:00:00
21,22,975.0,...,25.4,...,99,2.3,92,...,...,0.0,...,...,...,...,...,...,2019-08-20 21:00:00
22,23,974.6,...,25.6,...,99,2.8,70,...,...,0.0,...,...,...,...,...,...,2019-08-20 22:00:00
23,24,974.3,...,25.7,...,99,1.3,103,...,...,0.0,...,...,...,...,...,...,2019-08-20 23:00:00
0,1,974.0,...,25.2,...,99,1.7,120,...,...,0.0,...,...,...,...,...,...,2019-08-21 00:00:00
1,2,974.1,...,24.8,...,99,2.0,113,...,...,0.0,...,...,...,...,...,...,2019-08-21 01:00:00
2,3,973.9,...,24.8,...,99,0.9,140,...,...,0.0,...,...,...,...,...,...,2019-08-21 02:00:00
3,4,974.2,...,24.6,...,99,1.5,139,...,...,0.0,...,...,...,...,...,...,2019-08-21 03:00:00
4,5,974.4,...,24.6,...,99,1.7,153,...,...,0.0,...,...,...,...,...,...,2019-08-21 04:00:00
5,6,974.8,...,25.0,...,99,1.0,151,...,...,0.0,...,...,...,...,...,...,2019-08-21 05:00:00
6,7,975.3,...,25.2,...,99,1.3,121,...,...,0.0,...,...,...,...,...,...,2019-08-21 06:00:00
7,8,975.8,...,25.6,...,99,1.4,134,...,...,0.0,...,...,...,...,...,...,2019-08-21 07:00:00
8,9,975.8,...,27.3,...,99,1.6,143,...,...,0.0,...,...,...,...,...,...,2019-08-21 08:00:00
9,10,975.6,...,27.5,...,99,2.2,300,...,...,0.0,...,...,...,...,...,...,2019-08-21 09:00:00
10,11,975.3,...,28.0,...,99,0.7,355,...,...,0.0,...,...,...,...,...,...,2019-08-21 10:00:00
11,12,974.9,...,28.4,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-08-21 11:00:00
12,13,974.6,...,26.9,...,99,1.8,307,...,...,0.0,...,...,...,...,...,...,2019-08-21 12:00:00
13,14,974.4,...,26.9,...,99,4.6,299,...,...,0.0,...,...,...,...,...,...,2019-08-21 13:00:00
14,15,974.7,...,25.2,...,99,1.2,12,...,...,3.0,...,...,...,...,...,...,2019-08-21 14:00:00
15,16,974.7,...,24.5,...,99,2.6,107,...,...,0.5,...,...,...,...,...,...,2019-08-21 15:00:00
16,17,974.4,...,24.3,...,99,1.4,106,...,...,0.0,...,...,...,...,...,...,2019-08-21 16:00:00
17,18,974.6,...,24.7,...,99,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-08-21 17:00:00
18,19,974.8,...,25.1,...,99,1.1,111,...,...,0.0,...,...,...,...,...,...,2019-08-21 18:00:00
19,20,975.3,...,25.3,...,99,0.9,105,...,...,0.0,...,...,...,...,...,...,2019-08-21 19:00:00
20,21,975.7,...,25.5,...,99,1.6,92,...,...,0.0,...,...,...,...,...,...,2019-08-21 20:00:00
21,22,976.1,...,25.9,...,99,1.2,112,...,...,0.0,...,...,...,...,...,...,2019-08-21 21:00:00
22,23,976.1,...,25.5,...,99,0.8,152,...,...,0.0,...,...,...,...,...,...,2019-08-21 22:00:00
23,24,976.0,...,25.1,...,99,0.4,147,...,...,0.0,...,...,...,...,...,...,2019-08-21 23:00:00
0,1,976.0,...,25.2,...,99,0.8,147,...,...,0.0,...,...,...,...,...,...,2019-08-22 00:00:00
1,2,975.9,...,25.4,...,99,1.3,187,...,...,0.0,...,...,...,...,...,...,2019-08-22 01:00:00
2,3,975.6,...,25.3,...,99,2.9,215,...,...,0.0,...,...,...,...,...,...,2019-08-22 02:00:00
3,4,975.6,...,24.2,...,99,0.8,136,...,...,0.0,...,...,...,...,...,...,2019-08-22 03:00:00
4,5,975.9,...,24.2,...,99,0.2,0,...,...,0.0,...,...,...,...,...,...,2019-08-22 04:00:00
5,6,976.5,...,24.6,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-08-22 05:00:00
6,7,976.8,...,27.2,...,99,0.0,0,...,...,0.0,...,...,...,...,...,...,2019-08-22 06:00:00
7,8,976.7,...,27.1,...,99,0.7,134,...,...,0.0,...,...,...,...,...,...,2019-08-22 07:00:00
8,9,976.7,...,28.6,...,98,2.0,112,...,...,0.0,...,...,...,...,...,...,2019-08-22 08:00:00
9,10,976.5,...,29.4,...,94,1.3,103,...,...,0.0,...,...,...,...,...,...,2019-08-22 09:00:00
10,11,976.1,...,29.8,...,96,1.6,344,...,...,0.0,...,...,...,...,...,...,2019-08-22 10:00:00
11,12,975.5,...,30.6,...,93,1.6,294,...,...,0.0,...,...,...,...,...,...,2019-08-22 11:00:00
12,13,975.5,...,29.6,...,99,3.1,296,...,...,0.0,...,...,...,...,...,...,2019-08-22 12:00:00
13,14,975.3,...,30.0,...,99,2.8,307,...,...,0.0,...,...,...,...,...,...,2019-08-22 13:00:00
14,15,975.1,...,29.5,...,99,2.3,313,...,...,0.0,...,...,...,...,...,...,2019-08-22 14:00:00
15,16,975.1,...,29.8,...,99,0.9,298,...,...,0.0,...,...,...,...,...,...,2019-08-22 15:00:00
